13 04 27 +19 15 24 I4146
13 04 27 +20 13 24 I4147
13 04 27 +19 13 24 I4148
13 04 15 +22 14 24 I4149 Gx 0.4 15p
13 04 27 +21 57 24 I4150
13 04 14 +36 49 24 I4151
13 04 14 +38 10 24 I4152
13 04 39 +19 01 24 I4153
13 04 45 +23 32 24 I4154
13 04 26 +39 59 24 I4155
13 05 16 -06 17 36 I4156 ?
13 04 32 +38 38 24 I4157
13 04 38 +36 27 24 I4158
13 05 03 +22 13 24 I4159
13 05 03 +22 52 24 I4160
13 04 50 +39 57 24 I4161
13 05 21 +20 31 24 I4162
13 05 21 +20 44 24 I4163
13 05 27 +20 31 24 I4164 OC
13 05 14 +39 53 24 I4165
13 05 38 +31 25 24 I4166 Gx 1.0 15p
13 05 45 +21 53 24 I4167
13 05 26 +40 11 24 I4168
13 05 26 +38 44 24 I4169
13 05 51 +21 06 24 I4170
13 05 38 +36 05 24 I4171 Gx 1.0 16p
13 05 51 +22 49 24 I4172
13 06 28 -11 35 36 I4173
13 05 44 +36 22 24 I4174
13 06 03 +20 20 24 I4175
13 06 34 -11 34 36 I4176
13 06 34 -13 36 36 I4177 Gx 0.8 15p
13 05 56 +35 58 24 I4178 Gx 1.2 16p
13 06 02 +37 10 24 I4179
13 07 10 -23 56 36 I4180 Gx 1.5
13 06 21 +21 28 24 I4181
13 06 02 +37 34 24 I4182 Gx 6.7 13p
13 06 27 +21 28 24 I4183
13 06 08 +38 48 24 I4184
13 06 27 +21 45 24 I4185
13 06 14 +36 57 24 I4186
13 06 14 +36 16 24 I4187
13 06 14 +36 18 24 I4188
13 06 14 +35 56 24 I4189 Gx 1.6
13 06 08 +37 35 24 I4190 Gx 5.0 13p
13 09 08 -67 40 36 I4191 Pl 0.1 12p
13 06 20 +37 34 24 I4192 ?
13 06 20 +39 24 24 I4193 Gx 16p
13 06 20 +38 50 24 I4194
13 06 32 +37 00 24 I4195
13 07 52 -24 02 36 I4196 Gx 2.0
13 08 22 -23 49 36 I4197 Gx 1.7
13 07 56 +24 47 24 I4198 Gx 1.1 15p
13 07 44 +35 49 24 I4199
13 09 54 -51 59 36 I4200 Gx 1.4
13 08 02 +35 48 24 I4201 Gx 0.4 15p
13 08 38 +24 40 24 I4202 Gx 1.8 15p
13 08 32 +40 24 24 I4203
13 08 38 +39 25 24 I4204 Gx 1.5 16p
13 08 55 +52 50 24 I4205
13 09 38 +38 59 24 I4206
13 09 44 +37 47 24 I4207
13 09 50 +37 13 24 I4208
13 10 40 -07 11 36 I4209 Gx 1.6
13 11 02 +29 40 25 I4210 Nb 1
13 11 08 +37 09 25 I4211 S*
13 12 22 -07 00 35 I4212
13 12 20 +35 38 25 I4213 Gx 2.6 14p
13 17 59 -32 07 35 I4214 Gx 2.4
13 16 26 +25 22 25 I4215 Gx 1.8 15p
13 17 16 -10 47 35 I4216 Gx 1.8 13p
13 17 28 -13 10 35 I4217 Gx 0.6 15p
13 17 21 -02 17 35 I4218 Gx 1.4 14p
13 18 47 -31 39 34 I4219 Gx 1.0
13 18 10 -13 37 34 I4220 Gx 0.7 14p
13 18 46 -14 37 34 I4221 Gx 1.1 13p
13 19 47 -28 27 34 I4222
13 19 09 +07 45 26 I4223 Gx 15p
13 19 21 -02 32 34 I4224 Gx 0.8 15p
13 20 14 +31 56 26 I4225 Gx 1.1 15p
13 20 44 +31 58 26 I4226
13 21 08 +32 09 26 I4227 Gx 16p
13 21 50 +25 29 26 I4228 Gx 15p
13 22 51 -02 25 34 I4229
13 22 20 +26 42 26 I4230 Gx 1.1 15p
13 23 29 -26 19 34 I4231 Gx 1.6
13 23 41 -26 08 34 I4232 Gx 1.1
13 24 17 -30 20 34 I4233
13 23 20 +27 05 26 I4234 Gx 0.6 15p
13 24 10 -12 46 34 I4235
13 23 51 +06 12 26 I4236
13 24 46 -21 09 33 I4237 Gx 2.1
13 24 14 +30 54 26 I4238
13 24 38 +30 55 27 I4239
13 24 44 +30 57 27 I4240
13 25 02 +26 42 27 I4241 Gx 0.5 15p
13 24 56 +30 59 27 I4242
13 26 11 -27 39 33 I4243
13 25 14 +26 25 27 I4244 Gx 16p
13 26 23 -26 41 33 I4245
13 26 23 -26 41 33 I4246
13 26 59 -30 23 33 I4247 Gx 1.2 15p
13 27 05 -29 55 33 I4248
13 27 29 -27 57 33 I4249 Gx 0.4 14p
13 26 32 +26 27 27 I4250 Gx 15p
13 27 41 -29 29 33 I4251
13 27 47 -27 20 33 I4252 Gx 1.5
13 27 47 -27 53 33 I4253 Gx 1.4
13 28 05 -27 15 33 I4254
13 28 17 -27 23 33 I4255 Gx 0.3 15p
13 27 14 +31 01 27 I4256
13 27 31 +46 50 27 I4257
13 28 08 +28 21 27 I4258
13 29 47 -30 09 33 I4259
13 29 47 -28 18 33 I4260
13 30 11 -28 03 33 I4261
13 30 35 -28 18 33 I4262
13 28 49 +46 54 27 I4263 Gx 2.0
13 30 35 -27 57 33 I4264 Gx 1.8
13 30 41 -25 47 33 I4265
13 29 19 +37 35 27 I4266
13 30 53 -26 17 32 I4267 Gx 1.2 15p
13 29 25 +37 38 27 I4268
13 29 37 +37 37 27 I4269 Gx 0.3 15p
13 31 05 -25 21 32 I4270 Gx 0.8 14p
13 29 37 +37 24 27 I4271 Gx 0.7 15p
13 31 29 -29 59 32 I4272
13 31 41 -28 55 32 I4273
13 31 41 -26 00 32 I4274 Pl
13 31 59 -29 45 32 I4275
13 32 29 -28 11 32 I4276
13 30 31 +47 17 27 I4277
13 30 37 +47 13 27 I4278 Gx
13 32 47 -27 09 32 I4279 Gx 1.6
13 32 47 -24 14 32 I4280
13 32 53 -27 11 32 I4281
13 31 31 +47 09 28 I4282
13 32 26 +28 22 28 I4283 Gx 15p
13 31 43 +46 45 28 I4284
13 32 01 +46 47 28 I4285
13 33 59 -27 39 32 I4286
13 32 56 +25 24 28 I4287 Gx 15p
13 34 53 -27 20 32 I4288 Gx 0.6 15p
13 35 11 -27 09 32 I4289 Gx 0.3 15p
13 35 35 -28 02 32 I4290 Gx 2.3
13 37 21 -62 04 31 I4291
13 36 05 -27 42 32 I4292
13 36 17 -25 54 32 I4293 Gx 1.8
13 36 47 -28 48 31 I4294
13 36 47 -29 07 31 I4295
13 36 53 -33 59 31 I4296 Gx 10.6
13 35 32 +26 24 28 I4297 Gx 1.1 15p
13 36 59 -26 35 31 I4298 Gx 1.4 14p
13 37 05 -34 05 31 I4299 Gx 12.7
13 35 38 +33 23 28 I4300 Gx 0.2 16p
13 35 50 +33 20 28 I4301 Gx 0.8 15p
13 35 50 +33 27 28 I4302 Gx 1.3 16p
13 37 35 -28 39 31 I4303 Gx 0.4 15p
13 36 14 +33 24 28 I4304 Gx 1.3 15p
13 36 14 +33 26 28 I4305 Gx 0.3 14p
13 36 32 +33 23 29 I4306 Gx 0.4 15p
13 36 44 +27 13 29 I4307 Gx 0.5 15p
13 37 02 +32 41 29 I4308
13 38 59 -29 42 31 I4309
13 39 11 -25 52 31 I4310 Gx 2.3
13 40 25 -51 04 31 I4311
13 40 49 -51 05 31 I4312 Gx 1.6
13 38 38 +26 43 29 I4313
13 38 38 +26 42 29 I4314
13 40 17 -25 29 31 I4315 Gx 1.6
13 40 35 -28 55 31 I4316 Gx 2.2
13 42 02 +27 04 30 I4317
13 43 35 -28 58 30 I4318 Gx 0.8 15p
13 43 41 -29 49 30 I4319 Gx 1.6
13 44 23 -27 16 30 I4320 Gx 0.6 14p
13 44 41 -30 09 30 I4321 Gx 0.5 15p
13 43 56 +25 21 30 I4322 Gx 15p
13 45 23 -28 40 30 I4323
13 45 41 -30 14 30 I4324 Gx 0.4 15p
13 47 53 -29 27 29 I4325 Gx 0.8 16p
13 48 41 -29 38 29 I4326 Gx 0.6 15p
13 48 59 -30 14 29 I4327 Gx 1.1
13 49 23 -29 58 29 I4328
13 49 23 -30 19 29 I4329 Gx 3.2 11.5
13 47 29 -28 21 29 I4330 Gx 1.4
13 49 38 +25 07 31 I4331
13 50 08 +25 09 31 I4332 Gx 0.8 15p
14 05 50 -84 17 26 I4333 Gx 1.7
13 50 02 +29 38 31 I4334 Pl 0.1
13 49 55 +33 38 31 I4335
13 50 55 +39 40 31 I4336 Gx 1.6 15p
13 52 27 +14 14 32 I4337 Gx 15p
13 52 57 -01 09 28 I4338
13 53 43 +37 30 32 I4339
13 53 49 +37 21 32 I4340 Gx 0.7 14p
13 53 49 +37 30 32 I4341
13 54 38 +25 05 32 I4342 Gx 0.8 15p
13 55 14 +25 04 32 I4343 Gx 0.7 16p
13 55 26 +25 00 32 I4344
13 55 26 +25 02 32 I4345
13 55 56 +25 07 32 I4346
13 57 54 -40 02 27 I4347
13 55 56 +25 09 32 I4348 Gx 16p
13 56 02 +25 07 32 I4349
13 57 29 -25 16 27 I4350 Gx 1.9
13 58 11 -29 20 27 I4351 Gx 5.6 12p
13 58 42 -34 32 27 I4352 Gx 1.9
13 57 19 +37 44 33 I4353
13 58 52 -12 36 27 I4354
13 58 20 +28 23 33 I4355 Gx 0.4 15p
13 58 55 +37 28 33 I4356
14 00 55 +31 52 33 I4357 Gx 1.2 15p
14 03 46 -10 10 26 I4358 Gx 1.2 15p
14 05 43 -45 17 26 I4359
14 04 22 -11 25 26 I4360
14 04 22 -09 47 26 I4361 Gx 0.6 15p
14 05 42 -41 50 26 I4362 Gx 1.7
14 04 28 -09 39 26 I4363
14 04 34 -10 01 26 I4364 Gx 0.6 15p
14 04 03 +09 29 34 I4365 Gx 0.8 15p
14 05 30 -33 47 26 I4366 Gx 1.8
14 05 54 -39 13 26 I4367 Gx 1.8
14 04 58 -09 58 26 I4368
14 04 19 +33 17 34 I4369
14 04 25 +33 19 34 I4370
14 04 25 +33 16 34 I4371
14 05 58 -10 54 26 I4372
14 05 56 +25 12 34 I4373 Gx 15p
14 07 47 -27 02 25 I4374 Gx 1.6
14 08 24 -33 20 25 I4375 Gx 3.0
14 11 06 -30 50 24 I4376 T*
14 17 30 -75 40 23 I4377 Gx 2.6
14 12 24 -34 17 24 I4378
14 12 24 -34 18 24 I4379
14 10 13 +37 31 35 I4380 Gx 0.5 14p
14 11 14 +25 27 36 I4381
14 11 20 +25 28 36 I4382
14 12 26 +15 49 36 I4383
14 12 08 +27 05 36 I4384 Gx 1.1 15p
14 15 01 -42 19 23 I4385
14 15 19 -43 59 23 I4386 Gx 3.1
14 15 19 -44 01 23 I4387 Gx 1.3
14 16 18 -31 47 23 I4388 Gx 0.8 15p
14 17 07 -40 34 23 I4389
14 17 19 -45 00 23 I4390 Gx 1.7
14 16 36 -31 42 23 I4391 Gx 0.5 15p
14 16 10 -13 08 23 I4392
14 18 06 -31 22 23 I4393 Gx 2.3
14 16 42 +39 40 37 I4394
14 17 25 +26 49 37 I4395 Gx 1.5 15p
14 17 43 +28 46 37 I4396
14 18 07 +26 23 37 I4397 Gx 1.1 14p
14 18 25 +28 49 37 I4398 Gx 0.5 15p
14 18 31 +26 21 37 I4399 Gx 1.2 15p
14 22 40 -60 36 22 I4400
14 19 40 -04 32 22 I4401 Gx 1.0 15p
14 21 31 -46 19 22 I4402 Gx 3.4
14 18 31 +31 37 37 I4403 Gx 1.4 15p
14 10 45 +78 36 36 I4404
14 19 37 +26 14 38 I4405 Gx 0.9 15p
