12 18 21 +06 06 20 IC0773_GL
12 19 09 +12 53 20 IC0775_GL
12 20 21 +14 56 20 IC0781_DN
12 21 51 +15 43 20 IC0783_GL
12 28 21 +12 04 21 IC0794_GL
12 34 09 +15 19 21 IC0800_GL
12 36 00 +74 13 21 IC0802_DN
12 46 51 +29 42 22 IC0818_GL
12 47 39 +29 46 22 IC0821_GL
12 57 09 +26 27 23 IC0835_GL
13 03 34 -30 32 36 IC0844_GL
13 08 03 -00 52 36 IC0850_GL
13 08 49 +52 44 24 IC0853_GL
13 17 28 -17 17 35 IC0863_GL
13 19 17 -27 39 34 IC0874_GL
13 17 18 +57 30 25 IC0875_GL
13 19 59 -27 27 34 IC0879_GL
13 20 50 +34 06 26 IC0883_GL
13 34 57 +09 19 28 IC0900_GL
13 38 39 -00 15 31 IC0903_DN
13 43 29 +55 34 30 IC0922_DN
13 43 53 +55 35 30 IC0928_DN
13 43 59 +55 35 30 IC0931_DN
13 50 06 +71 08 31 IC0954_GL
14 10 14 +17 40 35 IC0982_GL
14 10 20 +17 42 36 IC0983_GL
14 17 58 -13 54 23 IC0991_GL
14 28 32 +13 45 40 IC1014_GL
14 32 40 +49 52 41 IC1029_GL
14 47 40 -13 45 15 IC1055_GL
14 49 24 +63 14 46 IC1065_GL
14 53 21 +03 18 47 IC1067_GL
14 55 14 +18 00 48 IC1076_GL
14 57 41 -19 14 12 IC1077_GL
14 59 11 -19 15 11 IC1081_GL
15 03 53 +42 39 50 IC1090_GL
15 08 28 -11 10 08 IC1091_GL
15 07 02 +56 29 51 IC1099_GL
15 39 08 +12 04 02 IC1131_GL
15 30 17 +82 26 59 IC1143_GL
15 58 44 +17 26 09 IC1151_GL
16 00 50 +15 41 10 IC1155_GL
16 01 45 +01 42 10 IC1158_GL
16 04 08 +14 56 11 IC1167_GL
16 04 44 +17 42 12 IC1170_GL
16 05 26 +17 24 12 IC1173_GL
16 05 44 +17 35 12 IC1178_GL
16 05 50 +17 34 12 IC1181_GL
16 05 56 +17 42 12 IC1185_GL
16 05 56 +17 21 12 IC1186_GL
16 06 20 +17 26 12 IC1188_GL
16 06 25 +18 10 12 IC1189_GL
16 06 43 +18 15 12 IC1191_GL
16 06 49 +17 45 12 IC1192_GL
16 06 43 +17 42 12 IC1193_GL
16 06 56 +17 11 12 IC1195_GL
16 18 56 +15 33 17 IC1209_DN
16 35 15 +46 12 24 IC1222_GL
16 58 43 +20 01 33 IC1236_GL
16 56 24 +55 01 33 IC1237_GL
17 11 52 +59 59 39 IC1248_GL
17 11 25 +72 23 39 IC1254_GL
17 27 23 +58 30 46 IC1258_GL
17 27 29 +58 32 46 IC1259_GL
17 38 46 +59 22 51 IC1267_GL
17 52 19 +21 33 57 IC1269_GL
18 09 48 -23 43 56 IC1274_DN
18 10 18 -23 49 56 IC1275_DN
18 10 58 -07 11 55 IC1276_GC
18 18 00 -19 39 52 IC1284_DN
18 31 35 -10 49 46 IC1287_DN
19 17 45 -39 36 27 IC1297_PN
19 26 44 +49 45 37 IC1301_GL
19 31 05 +35 47 39 IC1302_GL
20 03 23 -17 13 09 IC1309_GL
20 10 28 +41 13 54 IC1311_DN
20 18 59 -16 56 03 IC1313_GL
20 23 33 +00 40 59 IC1317_GL
20 22 23 +40 15 58 IC1318_PN
20 58 11 -17 55 50 IC1339_GL
20 56 24 +31 05 10 IC1340_DN
21 01 58 -13 17 49 IC1347_GL
21 12 16 +47 45 15 IC1369_OC
21 29 53 -21 10 41 IC1386_GL
21 35 49 +35 25 21 IC1392_GL
21 39 15 +57 31 22 IC1396_DN
21 47 09 +01 43 24 IC1401_GL
21 58 34 -17 09 34 IC1412_GL
22 00 40 -13 07 33 IC1417_GL
22 10 41 +52 51 29 IC1434_OC
22 16 47 -21 24 30 IC1438_GL
22 16 59 -21 27 30 IC1439_GL
22 15 31 +37 19 30 IC1441_GL
22 16 41 +54 04 30 IC1442_OC
22 19 22 -20 54 29 IC1443_GL
22 25 46 -17 13 28 IC1445_GL
22 57 29 -36 26 24 IC1459_GL
23 05 25 +60 16 37 IC1470_DN
23 24 03 +09 40 39 IC1486_GL
23 31 04 -13 28 21 IC1495_GL
23 46 09 +12 05 40 IC1508_GL
23 56 27 -00 57 20 IC1515_GL
23 56 33 -00 53 20 IC1516_GL
23 59 33 -04 07 20 IC1524_GL
23 59 39 +46 55 40 IC1525_GL
00 07 34 +32 38 40 IC1530_GL
00 09 51 -32 15 20 IC1531_GL
00 10 09 -64 20 20 IC1532_GL
00 33 21 -32 14 21 IC1554_GL
00 34 51 -29 59 21 IC1555_GL
00 36 03 -25 20 21 IC1558_GL
00 37 10 +24 00 39 IC1559_GL
00 38 51 -24 15 21 IC1562_GL
00 39 15 -08 59 21 IC1563_GL
00 39 40 +06 44 39 IC1565_GL
00 43 21 -22 13 22 IC1574_GL
00 52 21 -22 39 22 IC1591_GL
00 53 56 -47 37 23 IC1594_GL
00 54 02 -45 09 23 IC1595_GL
00 53 43 -58 05 23 IC1597_GL
00 57 14 -45 23 23 IC1603_GL
00 57 49 -48 52 23 IC1605_GL
00 59 38 -34 18 23 IC1608_GL
01 00 02 -40 18 23 IC1609_GL
01 05 03 +02 08 36 IC1613_GL
01 04 19 -51 06 24 IC1615_GL
01 05 08 -27 24 24 IC1616_GL
01 04 31 -51 00 24 IC1617_GL
01 07 55 -46 52 24 IC1625_GL
01 08 25 -46 04 24 IC1627_GL
01 09 02 -28 33 24 IC1628_GL
01 08 31 -46 43 24 IC1630_GL
01 09 01 -46 27 24 IC1631_GL
01 10 07 -45 54 24 IC1633_GL
01 11 14 -30 24 25 IC1637_GL
01 12 00 -55 49 25 IC1649_GL
01 12 31 -50 22 25 IC1650_GL
01 15 23 +33 24 35 IC1653_GL
01 14 20 -32 37 25 IC1657_GL
01 23 17 +33 12 34 IC1685_GL
01 25 09 -01 35 27 IC1696_GL
01 26 39 -01 36 27 IC1703_GL
01 27 28 +14 48 33 IC1706_GL
01 28 08 -35 41 27 IC1709_GL
01 32 59 +35 21 32 IC1713_GL
01 37 50 -33 53 29 IC1719_GL
01 40 38 -28 53 29 IC1720_GL
01 43 13 -34 09 30 IC1722_GL
01 43 28 +08 54 30 IC1723_GL
01 43 25 -34 13 30 IC1724_GL
01 47 47 +27 21 29 IC1727_GL
01 47 55 -33 34 31 IC1728_GL
01 48 08 -26 51 31 IC1729_GL
01 50 29 +27 13 29 IC1731_GL
01 49 31 -32 43 31 IC1734_GL
01 51 21 -09 45 31 IC1738_GL
01 53 10 +12 44 28 IC1743_GL
01 54 34 +04 49 28 IC1746_GL
01 58 07 -32 57 33 IC1759_GL
01 58 01 -33 12 33 IC1762_GL
02 01 02 -25 00 33 IC1768_GL
02 07 32 -25 25 35 IC1782_GL
02 10 19 -32 54 36 IC1783_GL
02 16 30 +32 40 23 IC1784_GL
02 16 01 -31 10 37 IC1788_GL
02 26 53 +62 05 20 IC1795_DN
02 23 00 -41 20 39 IC1796_GL
00 25 17 +61 28 40 IC1805_DN
02 29 36 -43 02 40 IC1810_GL
02 30 49 -34 14 41 IC1811_GL
02 29 42 -42 47 40 IC1812_GL
02 31 01 -34 11 41 IC1813_GL
02 31 18 -36 00 41 IC1814_GL
02 32 06 -36 38 41 IC1816_GL
02 39 19 -27 25 43 IC1826_GL
02 40 41 +19 19 17 IC1828_GL
02 39 19 -27 25 43 IC1830_GL
02 41 49 -28 08 44 IC1833_GL
00 26 17 +60 27 40 IC1848_DN
02 49 09 -00 44 46 IC1856_GL
02 49 19 -31 15 46 IC1858_GL
02 49 49 -31 09 46 IC1860_GL
02 52 12 -33 18 47 IC1862_GL
02 58 09 -02 19 48 IC1870_GL
03 06 48 +60 42 09 IC1871_OC
03 04 05 -39 24 50 IC1875_GL
03 03 22 -50 29 50 IC1877_GL
03 06 54 -32 50 51 IC1885_GL
03 08 37 -23 01 52 IC1892_GL
03 09 49 -25 13 52 IC1895_GL
03 10 31 -22 22 52 IC1898_GL
03 15 12 -30 41 54 IC1904_GL
03 16 18 -34 20 54 IC1906_GL
03 15 14 -54 47 54 IC1908_GL
03 17 30 -33 39 55 IC1909_GL
03 19 48 -32 26 55 IC1913_GL
03 19 33 -49 34 55 IC1914_GL
03 26 12 -32 52 58 IC1919_GL
03 27 43 -21 32 58 IC1928_GL
03 25 50 -52 45 58 IC1933_GL
03 26 21 -49 59 58 IC1935_GL
03 38 52 -44 05 02 IC1943_GL
03 31 15 -50 24 59 IC1950_GL
03 33 37 -23 42 00 IC1952_GL
03 33 55 -21 28 00 IC1953_GL
03 31 45 -51 54 00 IC1954_GL
03 33 21 -50 24 00 IC1959_GL
03 32 43 -57 11 00 IC1960_GL
03 35 49 -21 16 01 IC1962_GL
03 35 42 -34 26 01 IC1963_GL
03 33 19 -56 32 00 IC1965_GL
03 36 40 -43 56 01 IC1970_GL
03 37 15 -50 08 01 IC1978_GL
03 37 07 -57 57 01 IC1980_GL
03 40 43 -26 51 03 IC1981_GL
03 37 49 -57 46 02 IC1982_GL
03 41 07 -22 33 03 IC1983_GL
03 40 20 -55 02 03 IC1987_GL
03 42 03 -50 56 03 IC1989_GL
03 47 18 -33 42 05 IC1993_GL
03 45 00 -59 07 04 IC1997_GL
03 49 15 -48 51 06 IC2000_GL
03 56 43 +33 52 51 IC2003_PN
03 54 17 -35 58 08 IC2006_GL
03 55 36 -28 09 08 IC2007_GL
03 53 45 -48 58 07 IC2009_GL
03 52 06 -59 55 07 IC2010_GL
03 55 31 -56 44 08 IC2014_GL
03 56 48 -59 23 09 IC2017_GL
03 58 02 -52 46 09 IC2018_GL
04 00 14 -53 21 10 IC2024_GL
04 00 32 -53 03 10 IC2025_GL
04 01 26 -52 41 10 IC2028_GL
04 01 26 -52 47 10 IC2029_GL
04 07 13 -55 19 13 IC2032_GL
04 07 19 -53 40 13 IC2033_GL
04 06 42 -57 57 12 IC2034_GL
04 09 09 -45 30 13 IC2035_GL
04 08 24 -58 44 13 IC2037_GL
04 09 01 -55 59 13 IC2038_GL
04 09 07 -56 00 13 IC2039_GL
04 13 12 -32 32 15 IC2040_GL
04 12 48 -32 48 15 IC2041_GL
04 11 19 -53 40 14 IC2043_GL
04 12 12 -58 32 15 IC2049_GL
04 14 01 -53 28 15 IC2050_GL
03 51 23 -83 49 07 IC2051_GL
04 16 35 -60 12 16 IC2056_GL
04 18 00 -55 55 17 IC2058_GL
04 20 36 -31 43 18 IC2059_GL
04 18 00 -56 36 17 IC2060_GL
04 33 22 +71 54 37 IC2062_GL
04 21 36 -55 55 18 IC2065_GL
04 26 46 -42 05 20 IC2068_GL
04 24 42 -57 58 19 IC2070_GL
04 26 43 -53 10 20 IC2073_GL
04 31 15 -05 47 22 IC2075_GL
04 28 37 -53 43 21 IC2079_GL
04 29 07 -53 36 21 IC2081_GL
04 29 13 -53 49 21 IC2082_GL
04 30 49 -53 58 22 IC2083_GL
04 31 31 -54 24 22 IC2085_GL
04 40 18 +25 44 34 IC2087_DN
04 39 37 -76 49 26 IC2103_GL
04 56 44 -15 46 33 IC2104_GL
04 56 48 -28 29 33 IC2106_GL
04 59 50 -15 49 34 IC2113_GL
05 07 09 -07 12 37 IC2118_DN
05 18 32 +37 36 18 IC2120_PN
05 19 54 -25 03 42 IC2121_GL
05 19 10 -37 04 42 IC2122_GL
05 32 01 -23 08 48 IC2130_GL
05 33 22 -36 23 48 IC2135_GL
05 33 22 -36 23 48 IC2136_GL
05 47 07 -18 43 54 IC2143_GL
05 56 40 +46 07 02 IC2149_PN
05 51 28 -38 18 56 IC2150_GL
05 52 49 -17 46 57 IC2151_GL
05 58 07 -23 10 59 IC2152_GL
06 00 17 -33 55 00 IC2153_GL
06 01 18 -23 40 00 IC2154_GL
06 05 18 +23 59 58 IC2157_OC
06 05 30 -27 51 02 IC2158_GL
05 55 17 -76 54 58 IC2160_GL
06 13 12 +17 58 54 IC2162_DN
06 06 44 -75 22 03 IC2164_GL
06 21 56 -12 59 09 IC2165_PN
06 27 26 +59 04 48 IC2166_GL
06 31 29 +09 53 46 IC2169_DN
06 44 37 -17 56 19 IC2171_GL
07 09 46 +75 20 30 IC2174_GL
07 05 20 -10 42 28 IC2177_DN
07 15 59 +64 55 28 IC2179_GL
07 29 59 +72 07 22 IC2184_GL
07 28 22 -62 22 38 IC2200_GL
07 27 54 -67 34 37 IC2202_GL
07 56 38 +60 17 11 IC2209_GL
08 06 29 +12 31 08 IC2226_GL
08 14 21 +45 43 05 IC2233_GL
08 19 01 -25 22 57 IC2311_GL
08 23 53 +21 19 01 IC2338_GL
08 23 53 +21 19 01 IC2339_GL
08 23 59 +21 25 01 IC2341_GL
08 24 26 -18 46 59 IC2367_GL
08 28 49 +30 25 00 IC2378_GL
08 48 32 +73 30 53 IC2389_GL
08 40 21 -53 05 04 IC2391_OC
08 41 16 -48 13 05 IC2395_OC
08 54 42 +32 39 51 IC2421_GL
09 05 44 -19 13 13 IC2437_GL
09 07 09 -69 58 13 IC2448_PN
09 23 13 -32 28 18 IC2469_GL
09 28 12 +29 46 41 IC2475_DN
09 28 12 +29 57 41 IC2476_GL
09 28 12 +29 59 41 IC2478_DN
09 28 24 +29 58 41 IC2479_DN
09 28 30 +29 41 41 IC2480_DN
09 27 14 -12 07 19 IC2482_GL
09 30 29 +20 04 40 IC2487_GL
09 27 45 -57 00 19 IC2488_OC
09 33 24 +29 53 40 IC2490_DN
09 38 57 -60 06 22 IC2501_PN
09 44 49 -31 48 23 IC2507_GL
09 47 55 -32 51 24 IC2510_GL
09 49 37 -32 52 24 IC2511_GL
09 49 37 -32 52 24 IC2512_GL
09 50 13 -32 54 25 IC2513_GL
09 50 13 -32 54 25 IC2514_GL
09 55 25 -33 09 26 IC2522_GL
09 55 25 -33 14 26 IC2523_GL
09 57 19 -32 16 26 IC2526_GL
09 59 20 -27 09 27 IC2528_GL
09 59 44 -22 51 27 IC2529_GL
10 00 07 -29 38 27 IC2531_GL
10 00 19 -34 15 27 IC2532_GL
10 00 43 -31 16 27 IC2533_GL
10 01 43 -34 08 27 IC2534_GL
10 03 43 -33 58 28 IC2536_GL
10 04 08 -27 35 28 IC2537_GL
10 04 07 -34 49 28 IC2538_GL
10 04 31 -31 23 28 IC2539_GL
10 08 07 -35 15 28 IC2548_GL
10 11 01 -34 52 29 IC2552_GL
10 09 27 -62 38 29 IC2553_PN
10 09 02 -67 03 29 IC2554_GL
10 11 56 -31 40 29 IC2555_GL
10 12 49 -34 45 29 IC2556_GL
10 14 55 -34 21 30 IC2558_GL
10 15 01 -34 05 30 IC2559_GL
10 16 31 -33 35 30 IC2560_GL
10 19 08 -32 37 31 IC2563_GL
10 21 50 -33 38 31 IC2570_GL
10 21 49 -34 17 31 IC2571_GL
10 23 43 -35 28 31 IC2573_GL
10 28 46 +68 23 28 IC2574_GL
10 27 38 -33 54 32 IC2578_GL
10 28 32 -31 32 32 IC2580_GL
10 27 35 -57 39 32 IC2581_OC
10 29 26 -30 22 32 IC2582_GL
10 30 08 -34 56 33 IC2584_GL
10 30 38 -35 23 33 IC2585_GL
10 31 14 -28 44 33 IC2586_GL
10 31 14 -34 35 33 IC2587_GL
10 32 02 -30 24 33 IC2588_GL
10 35 19 -43 43 33 IC2592_GL
10 36 20 -24 20 34 IC2594_GL
10 34 19 -73 15 33 IC2596_GL
10 38 02 -27 06 34 IC2597_GL
10 43 23 -64 25 35 IC2602_OC
10 49 41 +32 45 25 IC2604_GL
11 00 30 -65 16 37 IC2621_PN
11 07 33 -19 29 38 IC2624_GL
11 07 33 -19 34 38 IC2625_GL
11 10 09 -23 45 38 IC2627_GL
11 18 07 -62 43 39 IC2714_OC
11 21 34 +34 20 21 IC2738_GL
11 22 16 +14 06 21 IC2752_DN
11 22 16 +14 07 21 IC2754_DN
11 22 34 +14 09 21 IC2761_DN
11 27 21 -29 00 39 IC2764_GL
11 22 40 +14 11 21 IC2765_DN
11 22 40 +14 10 21 IC2769_DN
11 24 40 +13 49 21 IC2799_DN
11 26 04 +14 38 21 IC2810_DN
11 29 14 -62 58 39 IC2872_DN
11 36 50 -63 03 40 IC2944_DN
11 39 02 -63 33 40 IC2948_DN
11 54 15 -19 35 40 IC2965_GL
11 50 39 -64 55 40 IC2966_DN
11 54 09 -05 10 40 IC2974_GL
11 55 27 -37 43 40 IC2977_GL
11 57 45 -73 42 40 IC2980_GL
12 06 03 -27 57 40 IC2995_GL
12 07 27 -30 02 40 IC3005_GL
12 08 10 -30 21 40 IC3010_GL
12 08 27 +10 20 20 IC3011_GL
12 09 16 -31 32 40 IC3015_GL
12 13 03 +13 57 20 IC3044_GL
12 13 57 +13 24 20 IC3050_GL
12 15 09 +13 26 20 IC3059_GL
12 15 21 +14 00 20 IC3061_GL
12 15 27 +12 59 20 IC3064_GL
12 15 27 +14 24 20 IC3065_DN
12 16 21 +14 22 20 IC3077_DN
12 16 27 +14 11 20 IC3080_DN
12 17 09 +14 29 20 IC3096_DN
12 19 06 -79 45 40 IC3104_GL
12 18 03 +25 59 20 IC3112_GL
12 18 15 +06 37 20 IC3115_GL
12 19 15 +06 09 20 IC3136_GL
12 19 52 -26 10 40 IC3152_GL
12 20 03 +05 58 20 IC3155_GL
12 23 27 +14 21 20 IC3244_GL
12 23 58 -34 39 40 IC3253_GL
12 23 57 +07 01 20 IC3256_GL
12 24 03 +07 09 20 IC3259_GL
12 24 09 +07 05 20 IC3260_GL
12 24 21 +07 01 20 IC3267_GL
12 25 28 -39 48 40 IC3290_GL
12 25 27 +12 41 20 IC3303_GL
12 26 09 +07 31 20 IC3322_GL
12 26 03 +27 31 20 IC3323_GL
12 26 09 +30 49 20 IC3330_GL
12 27 03 +13 09 20 IC3355_GL
12 27 52 -39 21 39 IC3370_GL
12 28 33 +11 45 21 IC3381_GL
12 28 57 +14 58 21 IC3392_GL
12 28 57 +12 53 21 IC3393_GL
12 29 39 +11 24 21 IC3413_GL
12 29 39 +06 44 21 IC3414_GL
12 29 57 +11 22 21 IC3418_GL
12 31 33 +14 05 21 IC3442_GL
12 32 09 +12 37 21 IC3457_GL
12 32 51 +02 38 21 IC3474_GL
12 32 57 +12 44 21 IC3475_GL
12 32 57 +14 01 21 IC3476_GL
12 32 57 +14 10 21 IC3478_GL
12 33 57 +10 57 21 IC3499_GL
12 35 03 +15 11 21 IC3522_GL
12 35 09 +15 32 21 IC3528_GL
12 35 57 +26 15 21 IC3543_GL
12 33 02 +82 31 21 IC3568_PN
12 36 21 +19 17 21 IC3569_GL
12 36 45 +26 10 21 IC3582_GL
12 36 57 +26 48 21 IC3585_GL
12 37 39 +28 10 21 IC3598_GL
12 37 51 +27 06 21 IC3600_GL
12 41 10 -36 46 39 IC3639_GL
12 40 45 +26 30 21 IC3645_GL
12 40 45 +26 29 21 IC3646_GL
12 41 03 +26 42 21 IC3651_GL
12 42 08 +41 15 21 IC3675_GL
12 42 20 +38 28 21 IC3687_GL
12 45 03 +12 19 22 IC3718_GL
12 45 03 +12 02 22 IC3720_GL
12 44 44 +40 42 22 IC3723_GL
12 45 45 +13 18 22 IC3742_GL
12 49 02 +35 18 22 IC3804_GL
12 49 09 +14 52 22 IC3806_GL
12 50 16 -25 56 38 IC3813_GL
12 52 28 -29 51 38 IC3829_GL
12 51 46 -13 20 38 IC3833_GL
12 55 03 +19 09 23 IC3881_GL
12 56 53 -50 20 37 IC3896_GL
12 55 57 +27 13 23 IC3900_GL
12 58 28 -22 54 37 IC3927_GL
12 59 02 +27 47 23 IC3946_GL
12 59 08 +27 48 23 IC3949_GL
12 59 20 +27 45 23 IC3959_GL
12 59 20 +27 49 23 IC3960_GL
12 59 20 +34 50 23 IC3961_GL
12 59 26 +27 45 23 IC3963_GL
13 05 35 -35 21 36 IC3974_GL
13 01 46 -32 18 37 IC3986_GL
12 59 50 +28 52 23 IC3990_GL
13 00 50 +28 01 23 IC4040_GL
13 00 56 +27 58 23 IC4041_GL
13 01 02 +28 03 23 IC4045_GL
13 01 08 +27 58 23 IC4051_GL
13 07 10 -23 56 36 IC4180_GL
13 06 02 +37 34 24 IC4182_GL
13 06 14 +35 56 24 IC4189_GL
13 06 08 +37 35 24 IC4190_GL
13 09 08 -67 40 36 IC4191_PN
13 07 52 -24 02 36 IC4196_GL
13 08 22 -23 49 36 IC4197_GL
13 09 54 -51 59 36 IC4200_GL
13 10 40 -07 11 36 IC4209_GL
13 11 02 +29 40 25 IC4210_DN
13 17 59 -32 07 35 IC4214_GL
13 17 16 -10 47 35 IC4216_GL
13 18 47 -31 39 34 IC4219_GL
13 18 46 -14 37 34 IC4221_GL
13 23 29 -26 19 34 IC4231_GL
13 23 41 -26 08 34 IC4232_GL
13 24 46 -21 09 33 IC4237_GL
13 27 47 -27 20 33 IC4252_GL
13 27 47 -27 53 33 IC4253_GL
13 28 49 +46 54 27 IC4263_GL
13 30 35 -27 57 33 IC4264_GL
13 32 47 -27 09 32 IC4279_GL
13 35 35 -28 02 32 IC4290_GL
13 36 17 -25 54 32 IC4293_GL
13 36 53 -33 59 31 IC4296_GL
13 37 05 -34 05 31 IC4299_GL
13 39 11 -25 52 31 IC4310_GL
13 40 49 -51 05 31 IC4312_GL
13 40 17 -25 29 31 IC4315_GL
13 40 35 -28 55 31 IC4316_GL
13 43 41 -29 49 30 IC4319_GL
13 48 59 -30 14 29 IC4327_GL
13 49 23 -30 19 29 IC4329_GL
13 47 29 -28 21 29 IC4330_GL
14 05 50 -84 17 26 IC4333_GL
13 50 02 +29 38 31 IC4334_PN
13 57 29 -25 16 27 IC4350_GL
13 58 11 -29 20 27 IC4351_GL
13 58 42 -34 32 27 IC4352_GL
14 05 42 -41 50 26 IC4362_GL
14 05 30 -33 47 26 IC4366_GL
14 05 54 -39 13 26 IC4367_GL
14 07 47 -27 02 25 IC4374_GL
14 08 24 -33 20 25 IC4375_GL
14 17 30 -75 40 23 IC4377_GL
14 15 19 -43 59 23 IC4386_GL
14 15 19 -44 01 23 IC4387_GL
14 17 19 -45 00 23 IC4390_GL
14 18 06 -31 22 23 IC4393_GL
14 21 31 -46 19 22 IC4402_GL
14 22 43 -44 10 21 IC4406_PN
14 32 01 -43 26 19 IC4444_GL
14 41 07 -78 50 17 IC4448_GL
14 34 54 -36 18 18 IC4451_GL
14 34 48 -27 32 18 IC4453_GL
14 34 49 +30 15 42 IC4460_GL
14 38 07 -36 54 17 IC4464_GL
14 38 41 -22 23 17 IC4468_GL
14 40 32 -44 20 17 IC4472_GL
14 48 12 -73 19 15 IC4484_GL
15 01 08 -82 14 11 IC4499_OC
14 58 02 -43 09 12 IC4518_GL
15 12 05 -75 53 07 IC4522_GL
15 05 32 -43 32 09 IC4523_GL
15 06 02 -42 28 09 IC4527_GL
15 06 44 -43 15 09 IC4529_GL
15 13 29 -18 09 07 IC4536_GL
15 21 30 -23 40 04 IC4538_GL
15 30 24 -70 36 01 IC4541_GL
15 42 23 -81 38 57 IC4545_GL
15 49 00 -78 11 54 IC4555_GL
15 36 10 +43 28 01 IC4562_GL
15 36 52 +43 32 01 IC4566_GL
15 49 23 -67 19 54 IC4571_GL
