18 07 47 -13 28 57 PK 15+ 3.1PLNNB
18 10 47 -10 28 55 PK 18+ 4.1PLNNB
18 10 58 -07 11 55 IC 1276 GLOCL10.3
18 12 29 -10 42 55 PK 18+ 3.1PLNNB
18 15 35 -10 09 53 PK 19+ 3.1PLNNB12.5
18 17 23 -14 57 53 NGC 6605 OPNCL 6
18 17 59 -12 36 52 Tr 32 OPNCL12.2
18 18 23 -12 13 52 NGC 6604 OPNCL06.5
18 19 05 -13 46 52 NGC 6611 CL+NB 6
18 21 40 -06 01 51 PK 24+ 3.1PLNNB14.0
18 24 57 +02 30 11 PK 32+ 7.2PLNNB
18 25 16 -01 30 49 PK 28+ 5.1PLNNB14.5
18 25 16 -01 30 49 PK234- 6.1PLNNB14.5
18 25 16 -01 30 49 PK234- 6.1PLNNB14.8
18 26 58 -02 42 48 PK 27+ 4.1PLNNB
18 27 21 +01 15 12 PK 31+ 5.1PLNNB14.6
18 30 45 +01 11 13 vdB 123 BRTNB
18 31 15 +02 25 14 PK 32+ 5.1PLNNB14.6
18 31 52 -01 54 46 Sh2- 64 BRTNB
18 32 03 +04 05 14 PK 34+ 6.1PLNNB15.0
18 33 33 +00 12 15 PK 30+ 4.1PLNNB
18 34 09 +05 53 15 PK 36+ 6.1PLNNB
18 34 28 -02 27 45 PK 28+ 2.1PLNNB
18 35 09 +05 04 15 PK 35+ 5.1PLNNB
18 35 39 +05 10 15 Graff 1 OPNCL
18 35 39 -00 12 45 PK 30+ 3.1PLNNB
18 37 52 -03 05 44 PK 28+ 1.1PLNNB13.5
18 37 52 -01 11 44 LDN 564 DRKNB
18 38 52 -01 46 43 LDN 557 DRKNB
18 39 15 +05 27 17 IC 4756 OPNCL04.6
18 41 28 -03 29 42 Do 33 OPNCL
18 44 57 +06 07 19 PK 37+ 4.1PLNNB
18 49 15 +05 26 21 MCG +01-48GALXY11.0
18 49 57 +04 56 22 Czernik 38OPNCL
18 55 03 +06 02 24 PK 38+ 2.1PLNNB14.2
