07 58 11 +53 24 11 PK 164+31.1 PLNNB
08 02 16 +50 44 09 NGC 2500 GALXY
08 19 40 +49 59 03 NGC 2552 GALXY
08 43 57 +50 11 54 NGC 2639 GALXY
08 53 57 +51 16 51 NGC 2681 GALXY
08 57 21 +51 18 50 NGC 2693 GALXY
08 59 22 +53 44 49 NGC 2701 GALXY
08 55 59 +58 42 51 NGC 2685 GALXY
08 19 18 +57 47 03 NGC 2549 GALXY
07 57 20 +60 20 11 NGC 2460 GALXY
08 49 36 +60 10 53 NGC 2654 GALXY
07 52 29 +73 00 13 NGC 2441 GALXY
08 15 40 +73 33 04 NGC 2523 GALXY
08 25 21 +73 24 01 NGC 2551 GALXY
08 48 39 +74 04 53 NGC 2633 GALXY
08 50 56 +73 26 52 NGC 2646 GALXY
08 56 14 +78 11 51 NGC 2655 GALXY
09 49 07 +44 03 36 NGC 2998 GALXY
09 22 21 +50 57 43 NGC 2841 GALXY
09 42 58 +58 49 37 NGC 2950 GALXY
09 56 33 +59 16 34 NGC 3043 GALXY
09 07 59 +60 27 47 NGC 2742 GALXY
09 11 53 +60 01 46 NGC 2768 GALXY
09 19 45 +69 11 43 NGC 2787 GALXY
09 29 59 +62 28 41 NGC 2880 GALXY
09 56 00 +69 02 34 M81
09 56 24 +69 40 34 M82
09 47 42 +67 53 36 NGC 2976 GALXY
09 50 45 +72 15 35 NGC 2985 GALXY
09 14 16 +76 27 45 NGC 2748 GALXY
09 08 43 +78 03 47 NGC 2715 GALXY
09 14 03 +79 10 45 NGC 2732 GALXY
10 18 36 +41 23 29 NGC 3184 GALXY
10 20 12 +45 31 29 NGC 3198 GALXY
10 39 54 +47 22 26 NGC 3320 GALXY
10 39 29 +41 39 26 NGC 3319 GALXY
10 51 59 +43 41 24 NGC 3415 GALXY
10 59 47 +46 05 23 NGC 3478 GALXY
10 02 20 +55 39 33 NGC 3079 GALXY
10 22 08 +56 54 29 NGC 3206 GALXY
10 45 43 +55 56 25 NGC 3353 GALXY
10 54 54 +56 57 24 NGC 3445 GALXY
10 56 18 +57 05 24 NGC 3458 GALXY
10 55 00 +54 17 24 NGC 3448 GALXY
10 46 56 +63 11 25 NGC 3359 GALXY
10 32 57 +65 01 27 NGC 3259 GALXY
10 28 46 +68 23 28 IC 2574 GALXY
10 03 42 +68 42 33 NGC 3077 GALXY
10 02 20 +72 08 33 NGC 3065 GALXY
10 17 19 +73 22 30 NGC 3147 GALXY
